Italy.Soil.It.Sw11.1.ITS1o	Italy.Soil.Sw.It41.3.ITS1o	Italy.Soil.It.Sw47.2.ITS1o	Italy.Root.Sw.Sw47.1.ITS1o	Italy.Root.Sw.It32.1.ITS1o	Italy.Root.Sw.It15.1.ITS1o	Italy.Soil.Sw.Sw47.1.ITS1o	Italy.Soil.Sw.It15.3.ITS1o	Italy.Soil.Sw.It41.1.ITS1o	Italy.Soil.Sw.It24.1.ITS1o	Italy.Root.Sw.Sw47.3.ITS1o	Italy.Soil.It.Sw43.1.ITS1o	Italy.Soil.Sw.It41.2.ITS1o	Italy.Root.Sw.It32.3.ITS1o	Italy.Soil.It.It15.2.ITS1o	Italy.Soil.Sw.It32.3.ITS1o	Italy.Soil.Sw.Sw7.2.ITS1o	Italy.Soil.It.It32.3.ITS1o	Italy.Root.Sw.Sw11.3.ITS1o	Italy.Soil.It.Sw47.1.ITS1o	Italy.Root.Sw.It24.1.ITS1o	Italy.Soil.It.It41.2.ITS1o	Italy.Soil.Sw.Sw47.2.ITS1o	Italy.Soil.Sw.It24.3.ITS1o	Italy.Root.Sw.It24.3.ITS1o	Italy.Soil.It.It41.3.ITS1o	Italy.Root.Sw.It32.2.ITS1o	Italy.Root.Sw.Sw11.1.ITS1o	Italy.Soil.Sw.Sw47.3.ITS1o	Italy.Soil.Sw.It15.1.ITS1o	Italy.Soil.It.It32.1.ITS1o	Italy.Soil.Sw.It32.2.ITS1o	Italy.Root.Sw.Sw43.2.ITS1o	Italy.Soil.Sw.It24.2.ITS1o	Italy.Soil.It.It24.1.ITS1o	Italy.Root.Sw.It41.3.ITS1o	Italy.Root.Sw.It15.2.ITS1o	Italy.Soil.It.It24.2.ITS1o	Italy.Soil.It.Sw11.2.ITS1o	Italy.Soil.Sw.It15.2.ITS1o	Italy.Root.Sw.It41.1.ITS1o	Italy.Root.Sw.It15.3.ITS1o	Italy.Root.Sw.It41.2.ITS1o	Italy.Soil.It.It15.3.ITS1o	Italy.Soil.It.Sw7.2.ITS1o	Italy.Soil.It.It15.1.ITS1o	Italy.Soil.Sw.Sw11.2.ITS1o	Italy.Soil.Sw.Sw11.1.ITS1o	Italy.Root.Sw.It24.2.ITS1o	Italy.Soil.It.Sw7.1.ITS1o	Italy.Soil.It.It32.2.ITS1o	Italy.Soil.It.Sw47.3.ITS1o	Italy.Soil.Sw.Sw7.1.ITS1o	Italy.Soil.It.Sw43.2.ITS1o	Italy.Soil.Sw.Sw43.1.ITS1o	Italy.Root.Sw.Sw7.2.ITS1o	Italy.Root.Sw.Sw7.1.ITS1o	Italy.Soil.It.It24.3.ITS1o	Italy.Soil.It.It41.1.ITS1o	Italy.Soil.Sw.It32.1.ITS1o	Italy.Soil.Sw.Sw7.3.ITS1o	Italy.Root.Sw.Sw43.3.ITS1o	Italy.Root.Sw.Sw7.3.ITS1o	Italy.Soil.It.Sw7.3.ITS1o	Italy.Root.Sw.Sw47.2.ITS1o	Italy.Root.Sw.Sw43.1.ITS1o	Italy.Soil.Sw.Sw11.3.ITS1o	Italy.Soil.Sw.Sw43.2.ITS1o	Italy.Soil.It.Sw43.3.ITS1o	Italy.Soil.Sw.Sw43.3.ITS1o	Italy.Soil.It.Sw11.3.ITS1o	Italy.Root.Sw.Sw11.2.ITS1o	Sweden.Root.It.Sw.4.ITS1o	Sweden.Root.It.Sw.3.ITS1o	Sweden.Root.It.Sw.5.ITS1o	Italy.Root.It.Sw11.3.ITS1o	Italy.Root.It.It24.1.ITS1o	Italy.Root.It.It24.3.ITS1o	Italy.Root.It.It32.2.ITS1o	Italy.Root.It.It15.3.ITS1o	Italy.Root.It.Sw7.1.ITS1o	Sweden.Root.It.Sw.2.ITS1o	Italy.Root.It.Sw43.1.ITS1o	Italy.Root.It.Sw47.1.ITS1o	Italy.Root.It.Sw11.2.ITS1o	Italy.Root.It.Sw7.2.ITS1o	Italy.Root.It.It15.1.ITS1o	Sweden.Root.Sw.Sw.6.ITS1o	Italy.Root.It.Sw7.3.ITS1o	Sweden.DP.Soil.It.It.2.ITS1o	Sweden.Soil.It.Sw.2.ITS1o	Italy.Root.It.Sw11.1.ITS1o	Italy.Root.It.Sw47.3.ITS1o	Italy.Root.It.It41.3.ITS1o	Sweden.Root.It.Sw.1.ITS1o	Sweden.Soil.Sw.Sw.3.ITS1o	Italy.Root.It.Sw43.3.ITS1o	Italy.Root.It.It32.1.ITS1o	Italy.Root.It.It41.1.ITS1o	Italy.Root.It.It41.2.ITS1o	Sweden.Soil.It.Sw.1.ITS1o	Italy.Root.It.It15.2.ITS1o	Italy.Soil.Unplanted.Swe2.ITS1o	Italy.Root.It.It24.2.ITS1o	Italy.Soil.Unplanted.Ita.2.ITS1o	Sweden.Root.Sw.Sw.4.ITS1o	Sweden.Root.Sw.Sw.5.ITS1o	Sweden.Root.Sw.Sw.3.ITS1o	Sweden.Root.Sw.Sw.1.ITS1o	Sweden.DP.Soil.It.Sw.3.ITS1o	Sweden.Root.It.Sw.6.ITS1o	Sweden.DP.Soil.Sw.Sw.1.ITS1o	Sweden.Soil.Sw.Sw.2.ITS1o	Sweden.DP.Soil.Sw.Sw.2.ITS1o	Sweden.Soil.It.Sw.4.ITS1o	Sweden.DP.Soil.It.Sw.1.ITS1o	Sweden.DP.Soil.Sw.It.2.ITS1o	Sweden.Soil.It.Sw.6.ITS1o	Italy.Soil.Unplanted.Swe3.ITS1o	Italy.Soil.Unplanted.Ita.1.ITS1o	Sweden.Soil.It.Sw.5.ITS1o	Sweden.Soil.It.Sw.3.ITS1o	Sweden.Soil.Unplanted.It.2.ITS1o	Sweden.Root.Sw.Sw.2.ITS1o	Italy.Root.It.It32.3.ITS1o	Italy.Soil.Unplanted.Swe1.ITS1o	Sweden.DP.Soil.Sw.It.1.ITS1o	Sweden.Soil.Sw.Sw.1.ITS1o	Italy.Root.It.Sw47.2.ITS1o	Sweden.Soil.Unplanted.Sw.3.ITS1o	Sweden.Soil.Sw.Sw.5.ITS1o	Sweden.Soil.Sw.Sw.4.ITS1o	Sweden.DP.Soil.Sw.It.3.ITS1o	Sweden.DP.Soil.Sw.Sw.3.ITS1o	Sweden.Soil.Unplanted.It.1.ITS1o	Sweden.Soil.Sw.Sw.6.ITS1o	Sweden.DP.Soil.It.It.3.ITS1o	Italy.Soil.Unplanted.Ita.3.ITS1o	Sweden.Soil.Unplanted.Sw.2.ITS1o	Sweden.Soil.Unplanted.Sw.1.ITS1o	Italy.Root.It.Sw43.2.ITS1o	Sweden.DP.Soil.It.Sw.2.ITS1o	Sweden.Soil.Unplanted.It.3.ITS1o	Sweden.DP.Soil.It.It.1.ITS1o
Italy.Root.Sw.It41.3.ITS1o	0.680203624286	0.581861803792	0.698496852569	0.709127106465	0.775881507526	0.615292346825	0.653623852138	0.671303354125	0.628262019326	0.666022186505	0.627299921789	0.589916787318	0.639904249537	0.715992897694	0.639180486262	0.653204672418	0.64958798597	0.687473005062	0.679082924042	0.59621071446	0.694691006066	0.673111513285	0.66847660577	0.638979010847	0.671051884669	0.689922908234	0.600581977255	0.721251564855	0.712983470899	0.594414210079	0.677860742825	0.756665054245	0.691490947666	0.686090168975	0.719945019547	0.0	0.683901867415	0.605576535569	0.645058890326	0.733387838065	0.53312680902	0.590030177177	0.639624145422	0.669393594472	0.659017284156	0.672280214626	0.587138876235	0.637220891652	0.640613452555	0.621218287692	0.637415844821	0.538855417931	0.539160583373	0.652367559725	0.677463346528	0.745636170439	0.628701348717	0.791747636341	0.659095772679	0.632972653963	0.676956054315	0.69407240635	0.817267726333	0.676792427474	0.665839915895	0.751853755894	0.664810716801	0.719347438185	0.737160369975	0.607043121774	0.688369991428	0.790998232766	0.825125753969	0.72047329683	0.847313401369	0.642472833244	0.7680248087	0.57405568981	0.678645404883	0.74008200513	0.464304975048	0.698650059067	0.622487310144	0.564516124979	0.787592463861	0.666768870127	0.560076797786	0.81014848974	0.665526834227	0.810613710373	0.756269856755	0.672564961886	0.563630214169	0.579679262066	0.770873034339	0.747609009423	0.706377436503	0.68307525807	0.687969844595	0.662503434556	0.782053374416	0.593178781351	0.633610513149	0.727352039631	0.795207101526	0.714089945483	0.759244236451	0.727076133341	0.686111203447	0.824517351816	0.746346254838	0.770979288755	0.721200389614	0.754190688859	0.785776397944	0.715863874602	0.722360860475	0.779982639689	0.712240385065	0.719828363814	0.765741152044	0.708439651741	0.682070825294	0.740376562051	0.709658067439	0.683689382862	0.729071314615	0.725455502912	0.710868268194	0.73010933387	0.720848077985	0.720119991261	0.773930457487	0.748924661096	0.776754606973	0.685423636362	0.75589454871	0.74977162224	0.705091511803	0.71954369223	0.664403286514	0.711991861071	0.746564365229	0.746645697722
Italy.Root.Sw.It15.2.ITS1o	0.75103383196	0.746371173175	0.824950143196	0.693356945525	0.768121466758	0.668028087909	0.821610235965	0.804485100258	0.803492589138	0.743199516567	0.656265521613	0.74884086359	0.784633459185	0.659226792801	0.810936505419	0.77505944091	0.718290026833	0.784730802397	0.799153552181	0.754722014885	0.800162190717	0.789612402224	0.789221928977	0.770406192551	0.650291106661	0.825677668542	0.684133675539	0.731315738503	0.696997891417	0.787237846918	0.825061223542	0.729620339447	0.743741676622	0.753874168678	0.774553023338	0.683901867415	0.0	0.729622501598	0.760146190113	0.793717157866	0.732603115283	0.611581886144	0.680582088499	0.790902715345	0.667093556854	0.774005820969	0.765706150447	0.738047881279	0.579770044471	0.742323193499	0.739707113101	0.733066998591	0.719510355239	0.821455592057	0.769921791931	0.694380868043	0.8324413099	0.817486438128	0.807026614085	0.810652370929	0.814649267033	0.715055403101	0.765808185055	0.706663180264	0.792039323566	0.798650630638	0.816924734484	0.772632439038	0.736926018329	0.787253684022	0.773021571126	0.791058781801	0.650823175109	0.689118470834	0.720469950922	0.725332271892	0.749709610864	0.610507139343	0.51701208621	0.845349500602	0.763752269298	0.685874591823	0.747626825252	0.723212545856	0.776980572398	0.703089786836	0.643313589561	0.740178628042	0.797483761961	0.678384741638	0.732749029199	0.728915316444	0.723209015712	0.58048604017	0.771003473616	0.712316784366	0.82392636471	0.808143178668	0.727850986214	0.774549494795	0.720652449065	0.73977060613	0.638081582696	0.734870458369	0.642047139443	0.625020557869	0.645568089231	0.765130429544	0.708743853014	0.672327945252	0.661171561099	0.585559244321	0.759853273643	0.708543206746	0.768503428715	0.649745138085	0.626632100725	0.698930525839	0.605444489149	0.695059250792	0.784859059964	0.723366512774	0.777057454179	0.825523672109	0.877754742241	0.570088516392	0.628383158419	0.687839816424	0.79654074514	0.628056268593	0.737349005257	0.562464831872	0.752717728827	0.592879587637	0.722840531477	0.660445186694	0.610223808069	0.713426849302	0.65191112554	0.760240285293	0.800156530463	0.626789076248	0.752545444782	0.635769181696
Italy.Soil.It.It24.2.ITS1o	0.689304447616	0.624167485173	0.634401481938	0.648962903002	0.820528355706	0.672458457936	0.725546048583	0.695377195809	0.501983310912	0.690854287046	0.697557538378	0.628839766522	0.601629290931	0.758647540693	0.517178613197	0.632567382269	0.673497576448	0.618413194403	0.65091359454	0.466437125395	0.769788990391	0.494694001263	0.723144752985	0.656711632786	0.689922659141	0.658865804067	0.617003260738	0.767249123807	0.733993384596	0.67086406827	0.568729356123	0.755266729583	0.704391147686	0.735406189174	0.585664407267	0.605576535569	0.729622501598	0.0	0.566958529491	0.684914767792	0.646139812732	0.642235449086	0.620767488047	0.580597932921	0.544517030239	0.625307807764	0.669336711312	0.577458743011	0.696607380429	0.604745724303	0.529711008468	0.617984964951	0.504517794188	0.558030118596	0.714787222391	0.755626690829	0.644096913991	0.517453964556	0.546278147967	0.671914089916	0.609035538245	0.704721723983	0.79917031617	0.62691702694	0.621544251592	0.804491905152	0.714690719533	0.574230644762	0.515977408929	0.693643955923	0.64824452476	0.81098966222	0.791089295667	0.760735707689	0.793957860232	0.731353366231	0.470586315632	0.667112989628	0.650103900309	0.749524075319	0.580134935618	0.685705321533	0.560090959172	0.623910391894	0.775620619306	0.690102616358	0.57997367521	0.780903415351	0.629723773926	0.831680300284	0.730709435405	0.628921348569	0.633596950715	0.57459250584	0.79665515946	0.770872433643	0.619668482544	0.628396903876	0.662542407169	0.662258935618	0.825728029813	0.713352677993	0.567678723258	0.676955868845	0.716164177178	0.724507159828	0.720117923544	0.755877224228	0.731531550891	0.827008234709	0.741381051936	0.768951644769	0.750908648539	0.789718427188	0.802745249095	0.703855731255	0.744253879313	0.788405932007	0.662322347245	0.7549531626	0.752186599596	0.730240638313	0.799176519174	0.81353140973	0.721718772949	0.706279306305	0.670324309772	0.588405335798	0.738660842054	0.730014186017	0.734534387843	0.698236559231	0.751202069864	0.774681567627	0.767218130679	0.692178352849	0.683521899523	0.746858639632	0.697109866614	0.813193325066	0.650545807436	0.852004251022	0.765841891161	0.715413541527
Italy.Soil.It.Sw11.2.ITS1o	0.54369285517	0.58996135023	0.650523335728	0.68793855749	0.7995507881	0.662930549942	0.645801213503	0.647675782677	0.560336592156	0.648192851669	0.692598362114	0.582112317293	0.611229385975	0.749668748991	0.491214309907	0.65199376263	0.585146361255	0.612640156427	0.522057591869	0.502882704605	0.752835105617	0.549305373816	0.604273143925	0.611322965511	0.615244716744	0.613700193192	0.628440044318	0.744640596503	0.743162806461	0.660005474349	0.517949691149	0.72367428449	0.680164957022	0.688848086778	0.534494827856	0.645058890326	0.760146190113	0.566958529491	0.0	0.686888142024	0.649507703089	0.689612377039	0.584319365081	0.501232358343	0.515381262461	0.559305249771	0.630897125375	0.563824474954	0.620637085739	0.500453245177	0.58981439388	0.619653392905	0.536343806391	0.527803258296	0.718530031715	0.719961703291	0.651530073069	0.65011315003	0.495733872483	0.595698102235	0.586242971283	0.734254828542	0.80124191375	0.560959747474	0.634441853806	0.622976621166	0.678264561604	0.610407686455	0.473640244962	0.664734764892	0.583891193731	0.788632118065	0.750790168725	0.686507798434	0.734593025043	0.726447614517	0.571070530606	0.624625988924	0.577434830011	0.671193731149	0.529678014324	0.541906981486	0.569473345161	0.636399410283	0.694006622452	0.607931601892	0.528499719785	0.668780471205	0.644935750257	0.747376493121	0.713068919756	0.518496206828	0.547364126185	0.703126287445	0.700732878525	0.686799317951	0.595047583435	0.585595315415	0.620045319591	0.557071416721	0.760191010261	0.709810683174	0.620392089495	0.633302615024	0.659841001814	0.606687953772	0.693545693088	0.621051934264	0.625703333476	0.721345440838	0.717621840659	0.71826125176	0.663887109003	0.701586604286	0.775044490015	0.609369505253	0.603758565238	0.721822187986	0.607808335794	0.715477777369	0.668319105266	0.646267921247	0.782210203997	0.67437517456	0.748085073949	0.619354551382	0.577513032659	0.606029800742	0.689842155058	0.704921423392	0.574115031429	0.652278108816	0.612630334806	0.700993310783	0.699613859693	0.696464768293	0.668375369857	0.654786238015	0.59968232862	0.695266421849	0.687521188216	0.779578741319	0.730054633635	0.709562007065
Italy.Soil.Sw.It15.2.ITS1o	0.80124228167	0.597680566279	0.79634963206	0.739815320017	0.811315587568	0.686590898729	0.672912257232	0.611733858391	0.627707614682	0.60388855308	0.74961207002	0.725394939186	0.590287895958	0.780156389274	0.674697943555	0.62709853736	0.657506081316	0.74500078527	0.589645445151	0.74695461387	0.805809622183	0.717968066192	0.623091970271	0.582877044869	0.708048807332	0.6295517123	0.647880918015	0.788042838794	0.732751432518	0.544477110982	0.698321818389	0.672299841727	0.818672706091	0.740274874807	0.757317432037	0.733387838065	0.793717157866	0.684914767792	0.686888142024	0.0	0.680572071834	0.734486201031	0.67170391378	0.706920257206	0.705258808682	0.724638654732	0.61724829886	0.706745399324	0.744842195971	0.69859359716	0.737017950199	0.715733206887	0.64730474434	0.646129204524	0.699592414692	0.762395100814	0.695510080357	0.762693816513	0.625404301391	0.543094561822	0.590219066562	0.756050349322	0.81306393333	0.751674913715	0.729672832134	0.83651496257	0.657965444593	0.61934152481	0.718445646646	0.699929538972	0.712295043806	0.874330779193	0.804191236195	0.751694402135	0.772929152172	0.781933254443	0.752411974354	0.720489306347	0.733157351134	0.726581569195	0.721415203598	0.752954212413	0.712552445501	0.728216390847	0.83244820835	0.799569595731	0.720109123966	0.70127730157	0.744533929944	0.859852053296	0.806292579337	0.707077482527	0.637348832722	0.738519709454	0.773915980713	0.703120613596	0.686357924454	0.679522257295	0.758008281775	0.7770098349	0.795403379491	0.6311060986	0.73652848422	0.747252350545	0.832803769435	0.693007749011	0.754993235238	0.809147255871	0.718249330247	0.792754324896	0.767655178173	0.802622484241	0.757117776939	0.879294210583	0.77375118445	0.73045337198	0.686345227802	0.776749591913	0.67522315181	0.819520536551	0.814385002249	0.772086989239	0.800655258094	0.799400717602	0.794678393125	0.688650871476	0.733858012595	0.713802387788	0.812395859489	0.739823490027	0.717598219403	0.724541966099	0.749003763316	0.810509581656	0.754307346809	0.68524083986	0.740627486193	0.746212730742	0.742086401	0.757785991131	0.85161329918	0.792847646541	0.795215869875	0.820449240969
Italy.Root.Sw.It41.1.ITS1o	0.71680283048	0.579069733302	0.690810711107	0.653462980414	0.780521688319	0.610162997588	0.559659679886	0.689210534902	0.532419377056	0.643818862685	0.766837706119	0.5879409296	0.611407332982	0.632045916299	0.615926188246	0.571845731613	0.610774165779	0.664524417493	0.64673352425	0.608897890058	0.693313569602	0.739654954764	0.678741600431	0.576420958743	0.643095655399	0.591337185559	0.577698793577	0.753114739745	0.733557535933	0.582839242147	0.669606881569	0.717927731396	0.760547842692	0.59802374115	0.691221312849	0.53312680902	0.732603115283	0.646139812732	0.649507703089	0.680572071834	0.0	0.604240383272	0.59327089848	0.631803749622	0.619958665188	0.675469539929	0.562525440707	0.614473807769	0.552963914837	0.625967271663	0.674973725079	0.672972921401	0.465227156198	0.657084872211	0.643197677247	0.770163058028	0.640574489157	0.754821079065	0.521767516663	0.63456449989	0.588340041813	0.737728223666	0.723592184595	0.574586576714	0.558719371029	0.794510466142	0.617411416671	0.605487742445	0.623759601342	0.590424532247	0.578885462317	0.775189538941	0.895360249718	0.81246131672	0.791662477576	0.598089082999	0.738052745371	0.647028802942	0.748458485848	0.816779695364	0.545518208643	0.731266324127	0.621171436531	0.574308752442	0.79925321338	0.685549731933	0.579341119114	0.796670537911	0.617014729048	0.882211116314	0.825256341558	0.684213320862	0.591445336591	0.662805436965	0.835270284627	0.753865235257	0.598236937426	0.653270261822	0.72655008939	0.723624324341	0.868923248022	0.707215548001	0.837069858628	0.696505219285	0.857188913198	0.767210768603	0.873912979279	0.798426316	0.787541843398	0.907486877452	0.88570965565	0.826025505137	0.74136876235	0.860818299126	0.875765521733	0.838992557677	0.710725576419	0.77838617441	0.770916079037	0.821345947429	0.791849773939	0.878431681591	0.815784678968	0.883781240999	0.9011443403	0.748607011509	0.761997469158	0.752846657846	0.780454180114	0.820931848414	0.782927183163	0.722326454803	0.807270728359	0.816297715747	0.887737046657	0.766638825474	0.821502284585	0.779579038581	0.770105792769	0.773460596076	0.752330719358	0.802288905171	0.826614001634	0.777175658601
Italy.Root.Sw.It15.3.ITS1o	0.714308041871	0.628826175693	0.737025998549	0.698081985372	0.77756728033	0.645477585596	0.634761641846	0.638439349538	0.632664085528	0.733407219594	0.754478606421	0.682781891801	0.645852632861	0.681329957916	0.680480286697	0.634368562022	0.619576328276	0.757995876532	0.763877443247	0.667038741961	0.806540573816	0.733910627537	0.730576082302	0.630588664028	0.636181087752	0.697235354139	0.460289945447	0.642057432419	0.693118902086	0.626040072532	0.720408926784	0.739120870143	0.7829654425	0.729992678951	0.701914684943	0.590030177177	0.611581886144	0.642235449086	0.689612377039	0.734486201031	0.604240383272	0.0	0.656727666317	0.688324587268	0.611266342384	0.695336560872	0.632920459901	0.678917127544	0.600851571563	0.690722791081	0.59384167271	0.644861994347	0.637076570932	0.738963528206	0.633902688794	0.642117952973	0.56785175825	0.790692487743	0.667024469284	0.647831528265	0.658265329064	0.689962405828	0.789742361625	0.680976618732	0.697609571394	0.798837637303	0.618760950925	0.690369652251	0.698924546656	0.685613002962	0.700190827355	0.792155328677	0.832772869137	0.765175478126	0.746746248732	0.679070866514	0.757417077541	0.521176063332	0.614603941528	0.77715135123	0.666949398383	0.695015426871	0.676267045861	0.643227899654	0.593252077888	0.687603953953	0.670796767959	0.746348238601	0.669938305852	0.780062127925	0.838121347065	0.68144431811	0.653060195493	0.595495661089	0.821022873722	0.76060333737	0.702904179028	0.674209829972	0.66045733606	0.617664740786	0.766919042689	0.681166816357	0.774206899483	0.629140809348	0.756466030893	0.690347458388	0.715089904956	0.799866957339	0.76024225422	0.828985203208	0.773541899905	0.741369951642	0.761678800756	0.840629354695	0.798506694481	0.717276781854	0.735345359407	0.703474977572	0.693202867249	0.804882898014	0.733085040031	0.795318252935	0.827885391155	0.830428672099	0.81734259282	0.683267199055	0.684953416141	0.721554030935	0.73091734032	0.73044906521	0.611739315727	0.769373831629	0.751692662096	0.722350161375	0.737842161031	0.727086437322	0.748670640408	0.766266571847	0.737817725742	0.77303895607	0.799266440272	0.776540059118	0.780947615506	0.710122574153
Italy.Root.Sw.It41.2.ITS1o	0.631025182293	0.63660587913	0.679908229677	0.668082933553	0.71398587187	0.571072110092	0.610740052821	0.592300586602	0.579618643207	0.639489673059	0.589065960471	0.530760220182	0.542907857041	0.700948445292	0.573065033377	0.633346878614	0.527647249144	0.584422796427	0.681500732056	0.592236557579	0.733976230051	0.615065262308	0.635428720208	0.656472245189	0.675172113014	0.613950109451	0.641542261771	0.759440945667	0.572087647727	0.643291636625	0.623145629466	0.724840731651	0.691399734034	0.656503778291	0.689325064518	0.639624145422	0.680582088499	0.620767488047	0.584319365081	0.67170391378	0.59327089848	0.656727666317	0.0	0.562662715655	0.547765140314	0.635861769241	0.640832748554	0.598708224836	0.567255960176	0.643498438504	0.527477391461	0.644292117447	0.54029839402	0.620547998634	0.667631660017	0.629811401174	0.709585094954	0.740923210016	0.602434211782	0.642097423588	0.575133005387	0.609691163803	0.775557336932	0.571209012711	0.691132392792	0.750286371086	0.625217989351	0.598105660928	0.531742737376	0.690901487857	0.628524171492	0.767053970819	0.733129536895	0.772612046703	0.716289939215	0.68699537671	0.628029195005	0.605607052203	0.628334179049	0.74165513036	0.559493814398	0.658589167665	0.533983449793	0.579232377516	0.713003776826	0.665236573133	0.632944531984	0.676814568396	0.658537720087	0.699186779539	0.789570045907	0.626811026889	0.620894007552	0.693745276941	0.730525544129	0.728371064664	0.613285106181	0.673634129615	0.719663643739	0.718966657383	0.759241070599	0.695400249422	0.702366046279	0.604802698687	0.73589283522	0.623259055651	0.762656084307	0.758642250521	0.704676302402	0.824670366283	0.793434865892	0.714263382653	0.706472928931	0.813457486735	0.76947968421	0.647640035714	0.673278591839	0.717035729503	0.635805171022	0.801141447206	0.738212885573	0.738071157587	0.856966972226	0.805102549959	0.788787643804	0.686758716397	0.642228245815	0.653603194363	0.793949497476	0.717122104705	0.685028659268	0.684119870557	0.674905509818	0.705035090623	0.760790207617	0.683754025717	0.772673322569	0.756529853819	0.709736760498	0.77417240848	0.747693128125	0.846957757417	0.828630169576	0.66652861856
Italy.Soil.It.It15.3.ITS1o	0.629099616014	0.612351988746	0.551759271312	0.717789059733	0.815904007554	0.691707405239	0.721968457867	0.627208002029	0.600272567786	0.693463398354	0.690980306138	0.551775293637	0.651743955716	0.749036731481	0.452248538335	0.681100902539	0.620198388108	0.58563830219	0.608355099913	0.561051356422	0.754502818346	0.582940996003	0.685038020865	0.639877420658	0.701155231308	0.557442408943	0.641215677262	0.733446304556	0.71333387517	0.678134268351	0.47306674969	0.743808963578	0.740143125978	0.73512457434	0.593053632934	0.669393594472	0.790902715345	0.580597932921	0.501232358343	0.706920257206	0.631803749622	0.688324587268	0.562662715655	0.0	0.530030151402	0.517790056103	0.6550619556	0.553847430148	0.626654136389	0.639838637161	0.55800210408	0.546672551359	0.528472836423	0.494710014686	0.693317367647	0.727673370969	0.668408304171	0.557920061702	0.512698070436	0.651664981007	0.58022872063	0.705515134546	0.825752067584	0.557875945978	0.634800746811	0.667977820246	0.696159300369	0.669627731619	0.535704590207	0.73897622586	0.582559159163	0.76092457307	0.819631554888	0.757015918559	0.794219931653	0.749437045395	0.620814935384	0.66254414643	0.594590417721	0.641401981393	0.526374930139	0.689718556305	0.520816106959	0.708303852054	0.66637166856	0.610011236033	0.486767051986	0.695891844	0.61838871745	0.815960175229	0.802292955855	0.615275466102	0.547951675262	0.699609169771	0.810274973201	0.738239440215	0.581379474233	0.594718659	0.656772497728	0.596221230398	0.82054756224	0.593661225888	0.753389814524	0.589093686981	0.754150703521	0.710799440676	0.784811252941	0.72127020857	0.712643329543	0.852998117141	0.784942613534	0.766929384514	0.761133767476	0.858719560262	0.817922181454	0.669262522866	0.717999060644	0.746144875937	0.681276395188	0.807255037725	0.766252124047	0.706945338174	0.831887013532	0.799018019103	0.769806465304	0.775228420728	0.667590597972	0.694241105603	0.670458928012	0.733794735226	0.694647600039	0.718777068815	0.733019717676	0.798203671863	0.780861339869	0.766735996052	0.802407878425	0.674030809961	0.748701061436	0.777412514906	0.633618689008	0.870884832767	0.764048990464	0.690150171731
Italy.Soil.It.Sw7.2.ITS1o	0.606456945796	0.590762382741	0.593966111704	0.677834047088	0.809897196947	0.676985226717	0.730195344421	0.685324079671	0.535726575059	0.697908334913	0.685233444308	0.572498256065	0.559863023651	0.701221395986	0.553138912472	0.64407577689	0.671545227559	0.595054300083	0.638089035114	0.567227941887	0.796040481692	0.545608457269	0.715115951569	0.654277586504	0.596303779801	0.634395964708	0.639545993648	0.665530554867	0.681936958241	0.66801039017	0.544799653567	0.688297321104	0.789440825785	0.728632667068	0.582275226411	0.659017284156	0.667093556854	0.544517030239	0.515381262461	0.705258808682	0.619958665188	0.611266342384	0.547765140314	0.530030151402	0.0	0.553972160421	0.630728991237	0.607770529137	0.586222494746	0.545946219305	0.532632839882	0.620657181947	0.484738349936	0.638508318662	0.731541491573	0.695940416191	0.695306792632	0.664358668883	0.410223273025	0.648373414352	0.59505907699	0.670462526057	0.770609018536	0.561236759453	0.577306623919	0.687133799848	0.722127985002	0.621172177453	0.386820322116	0.678465804411	0.584631696281	0.801040223203	0.721338849771	0.741071407367	0.752780135068	0.77354252443	0.574979964301	0.573012621924	0.578670276377	0.738277136219	0.595501534719	0.710441473682	0.57499408136	0.675411533978	0.684583591579	0.637812319452	0.570644841745	0.725640820851	0.660788772481	0.733172286408	0.719191001534	0.602758186462	0.627510589953	0.645971742744	0.762433815469	0.737105185969	0.596165013181	0.618394017666	0.68639120781	0.583974559202	0.769905046617	0.693003008745	0.69624705615	0.637260333763	0.658275936954	0.711977748216	0.645841375221	0.723489821223	0.779180409184	0.693760153248	0.755858869089	0.68677872201	0.794345944909	0.805733814121	0.74069268645	0.662002003487	0.679445650381	0.667129680201	0.69876626322	0.811400392647	0.708264157022	0.706450547496	0.790814145022	0.802871297963	0.778681719303	0.657396481737	0.663069042745	0.674595937534	0.757757904511	0.722670768207	0.730842611501	0.669531492622	0.715949354446	0.709766941177	0.692852469461	0.735832278513	0.657843883057	0.75071215668	0.711672534286	0.776277519597	0.734087023367	0.828886348871	0.766679649299	0.686400288074
